city,state_id,lat,lng
Cobleskill,NY,42.6841,-74.4478
Westville,IN,41.5376,-86.9049
Logan,NJ,39.7923,-75.3550
Prosser,WA,46.2068,-119.7663
Somerset,PA,40.0049,-79.0778
Port Clinton,OH,41.5094,-82.9385
East Farmingdale,NY,40.7367,-73.4114
Erwin,TN,36.1456,-82.4115
Finderne,NJ,40.5626,-74.5743
Dickson City,PA,41.4684,-75.6358
Crestwood,KY,38.3355,-85.4839
Southgate,FL,27.3066,-82.5107
Cherryville,NC,35.3844,-81.3781
Fairview,NY,41.7321,-73.9137
Guánica,PR,17.9698,-66.9309
New Boston,NH,42.9774,-71.6860
Calverton,NY,40.9138,-72.7660
Fort Edward,NY,43.2294,-73.5600
Grayson Valley,AL,33.6467,-86.6417
Gardnerville,NV,38.9390,-119.7369
Santa Teresa,NM,31.8701,-106.6714
New Haven,MI,42.7306,-82.7953
Metropolis,IL,37.1565,-88.7082
University at Buffalo,NY,43.0025,-78.7887
Claverack,NY,42.2235,-73.6873
Solvang,CA,34.5935,-120.1401
Holly,MI,42.7987,-83.6220
Pauls Valley,OK,34.7231,-97.2281
Enola,PA,40.2908,-76.9348
Lake City,SC,33.8676,-79.7534
Centerport,NY,40.8951,-73.3704
Beacon Falls,CT,41.4390,-73.0568
Hainesport,NJ,39.9767,-74.8369
Wilmore,KY,37.8786,-84.6545
The Village of Indian Hill,OH,39.1916,-84.3345
Charlestown,PA,40.0851,-75.5587
Nazareth,PA,40.7400,-75.3131
Sterling,AK,60.5405,-150.8089
Hilton,NY,43.2900,-77.7925
Littleton,NH,44.3322,-71.8097
Gilbertsville,PA,40.3219,-75.6090
Hopedale,MA,42.1247,-71.5350
Pine Brook,NJ,40.8676,-74.3438
Greenwood,MO,38.8508,-94.3377
Cheshire Village,CT,41.5041,-72.8969
Bartonville,IL,40.6397,-89.6607
Leisure Village,NJ,40.0445,-74.1852
Lindale,TX,32.4933,-95.4069
Columbia,MS,31.2564,-89.8266
Lucerne Valley,CA,34.4427,-116.9021
Mendham,NJ,40.7828,-74.5942
Rupert,ID,42.6189,-113.6740
Littlefield,TX,33.9192,-102.3348
Clearfield,PA,41.0216,-78.4390
Gustine,CA,37.2545,-120.9949
Durham,CA,39.6232,-121.7875
Verona,NY,43.1592,-75.6189
Elburn,IL,41.8852,-88.4606
Palmer,AK,61.5971,-149.1148
Collins,NY,42.4908,-78.8624
Pevely,MO,38.2867,-90.3988
East Hanover,PA,40.3910,-76.6845
Brookville,OH,39.8393,-84.4176
Fruit Heights,UT,41.0277,-111.9082
Lewistown,MT,47.0514,-109.4524
Brownville,NY,44.0298,-76.0530
Hudson,NY,42.2515,-73.7859
Snyderville,UT,40.7041,-111.5434
Rensselaer,IN,40.9375,-87.1684
Jamul,CA,32.7184,-116.8709
Hillsborough,NH,43.1489,-71.9469
Richmond,MO,39.2755,-93.9729
Oelwein,IA,42.6715,-91.9131
Kennett Square,PA,39.8438,-75.7113
Central City,KY,37.2963,-87.1280
Battlefield,MO,37.1194,-93.3683
Indian Hills,NV,39.0894,-119.7977
Monroeville,AL,31.5162,-87.3279
Sharon Hill,PA,39.9075,-75.2679
Chanceford,PA,39.8832,-76.4758
Theodore,AL,30.5408,-88.1885
Geneva,OH,41.8007,-80.9461
Slinger,WI,43.3317,-88.2798
Bensley,VA,37.4470,-77.4420
Gardiner,ME,44.1910,-69.7921
Ward,AR,35.0117,-91.9577
Waterville,OH,41.5015,-83.7367
Groveport,OH,39.8586,-82.8978
Kingston,TN,35.8713,-84.4959
Estes Park,CO,40.3699,-105.5217
Medina,NY,43.2197,-78.3888
Hopkinton,NH,43.1979,-71.6968
Peoria Heights,IL,40.7466,-89.5700
Westmoreland,NY,43.1216,-75.4476
Moosic,PA,41.3584,-75.7027
Harriman,TN,35.9307,-84.5602
Branford Center,CT,41.2780,-72.8148
Manasquan,NJ,40.1186,-74.0450
McKees Rocks,PA,40.4688,-80.0630
Volo,IL,42.3299,-88.1598
Manchester,WA,47.5519,-122.5517
Patterson,LA,29.6910,-91.3096
District Heights,MD,38.8588,-76.8885
Laurel Bay,SC,32.4599,-80.7869
Loudon,TN,35.7414,-84.3701
Hellam,PA,40.0206,-76.5962
Norwood,PA,39.8864,-75.2964
Salamanca,NY,42.1631,-78.7233
Avra Valley,AZ,32.4195,-111.3393
Fruitridge Pocket,CA,38.5326,-121.4558
Connerton,FL,28.3022,-82.4624
Marlow Heights,MD,38.8237,-76.9484
Fort Rucker,AL,31.3428,-85.7154
Cottonwood,CA,40.3903,-122.3156
Bridgewater Center,NJ,40.6037,-74.6445
Harris,PA,40.7633,-77.7674
Wake Village,TX,33.4238,-94.1270
South Hooksett,NH,43.0331,-71.4254
Springfield,PA,39.8466,-76.7112
Estherville,IA,43.3997,-94.8342
Los Ranchos de Albuquerque,NM,35.1625,-106.6482
Fruitland,ID,44.0197,-116.9220
Bright,IN,39.2254,-84.8613
Hartford City,IN,40.4537,-85.3736
Stokesdale,NC,36.2318,-79.9834
Brownfields,LA,30.5467,-91.1225
Wilna,NY,44.0562,-75.5903
St. Thomas,PA,39.9239,-77.8063
Attica,NY,42.8257,-78.2489
Dover,MA,42.2366,-71.2842
Rancho Calaveras,CA,38.1248,-120.8570
Packanack Lake,NJ,40.9382,-74.2564
Edna,TX,28.9757,-96.6483
East Alton,IL,38.8840,-90.1074
Slaton,TX,33.4421,-101.6476
Princeton,WV,37.3689,-81.0961
Alpine,TX,30.3640,-103.6650
West Modesto,CA,37.6178,-121.0346
Midway,UT,40.5183,-111.4746
Bay Harbor Islands,FL,25.8877,-80.1334
Poland,ME,44.0463,-70.3900
Finley,WA,46.1697,-119.0447
Buena Vista,MI,43.4176,-83.9005
Lake Bluff,IL,42.2826,-87.8510
Ceiba,PR,18.2650,-65.6488
DeFuniak Springs,FL,30.7123,-86.1208
Rancho Murieta,CA,38.5085,-121.0716
Willow Springs,IL,41.7333,-87.8859
Attalla,AL,34.0050,-86.1039
Yarmouth Port,MA,41.7091,-70.2225
West Bountiful,UT,40.8984,-111.9082
Richmond,MI,42.8094,-82.7518
Old Tappan,NJ,41.0163,-73.9855
Stroudsburg,PA,40.9838,-75.1972
Belmar,NJ,40.1798,-74.0255
Tewksbury,NJ,40.6950,-74.7783
Adel,IA,41.6101,-94.0124
Churchville,PA,40.1922,-74.9982
Turner,ME,44.2671,-70.2429
Villa Park,CA,33.8180,-117.8104
Boiling Spring Lakes,NC,34.0327,-78.0685
Crystal Lake,FL,28.0371,-81.9064
Cumberland,IN,39.7843,-85.9458
International Falls,MN,48.5884,-93.4084
Deschutes River Woods,OR,43.9887,-121.3608
Wilson,NY,43.2692,-78.8238
Petoskey,MI,45.3649,-84.9888
Hightstown,NJ,40.2686,-74.5253
Garnet,CA,33.9179,-116.4796
Northfield,IL,42.1025,-87.7791
Auburn,NH,42.9906,-71.3438
Wayne,NE,42.2379,-97.0101
Rumford,ME,44.5347,-70.6154
Fort Wright,KY,39.0463,-84.5362
Windsor,NY,42.0636,-75.6598
Upper Pottsgrove,PA,40.2823,-75.6362
Du Quoin,IL,38.0019,-89.2323
El Granada,CA,37.5134,-122.4657
Lyman,SC,34.9667,-82.1232
Mullica,NJ,39.6018,-74.6805
Carterville,IL,37.7630,-89.0841
Swartz Creek,MI,42.9631,-83.8251
Beardstown,IL,39.9993,-90.4178
Paoli,PA,40.0420,-75.4912
Carver,MN,44.7648,-93.6537
Media,PA,39.9199,-75.3889
Fort Ann,NY,43.4698,-73.5231
Windcrest,TX,29.5150,-98.3818
East Pasadena,CA,34.1378,-118.0776
Newtown Grant,PA,40.2619,-74.9481
Spring Ridge,MD,39.4043,-77.3405
Alton,NH,43.4906,-71.2461
Saratoga,NY,43.0604,-73.6474
Edgerton,WI,42.8385,-89.0699
Nolanville,TX,31.0754,-97.6090
Marion,VA,36.8379,-81.5156
Lakemoor,IL,42.3396,-88.2039
Yoakum,TX,29.2934,-97.1468
Ulysses,KS,37.5774,-101.3546
Mount Arlington,NJ,40.9190,-74.6390
Groton,NY,42.5847,-76.3598
Alma,AR,35.4919,-94.2165
Rochelle Park,NJ,40.9070,-74.0791
East Rockhill,PA,40.4082,-75.2832
Rosendale,NY,41.8473,-74.0786
Asbury,IA,42.5120,-90.7802
Punxsutawney,PA,40.9438,-78.9767
New London,PA,39.7743,-75.8797
Montrose-Ghent,OH,41.1538,-81.6437
Ocean City,FL,30.4398,-86.6071
Las Piedras,PR,18.1787,-65.8711
Jamesburg,NJ,40.3493,-74.4399
Lee,MA,42.3020,-73.2341
Elsa,TX,26.2978,-97.9936
Washingtonville,NY,41.4297,-74.1577
Monticello,KY,36.8412,-84.8502
Muleshoe,TX,34.2292,-102.7284
Bridgeport,TX,33.2100,-97.7708
Cambria,PA,40.4931,-78.7448
Union Beach,NJ,40.4454,-74.1699
Dallas,NC,35.3169,-81.1830
Selinsgrove,PA,40.8003,-76.8646
Sandersville,GA,32.9827,-82.8089
Blaine,WA,48.9839,-122.7414
Schlusser,PA,40.2433,-77.1802
Adams,PA,40.2878,-78.7453
Plymouth,PA,41.2404,-75.9507
Daniels Farm,CT,41.2778,-73.2022
Montgomery,PA,39.7717,-77.8979
Emporia,VA,36.6953,-77.5356
Towaco,NJ,40.9263,-74.3451
Belle Mead,NJ,40.4684,-74.6559
Holdenville,OK,35.0838,-96.4017
Fairview,GA,34.9295,-85.2940
Posen,IL,41.6290,-87.6859
Childress,TX,34.4293,-100.2516
East Flat Rock,NC,35.2802,-82.4171
Germantown,OH,39.6325,-84.3645
Jonesborough,TN,36.2959,-82.4766
Waynesboro,GA,33.0909,-82.0145
South Highpoint,FL,27.9086,-82.7162
New Brighton,PA,40.7355,-80.3090
New Holland,PA,40.1008,-76.0900
Cambria,NY,43.1766,-78.8202
Mount Carmel,PA,40.7959,-76.4119
Fort Myers Shores,FL,26.7135,-81.7384
Iroquois Point,HI,21.3218,-157.9803
Houghton Lake,MI,44.3019,-84.7491
Paola,KS,38.5788,-94.8617
Rochester Institute of Technology,NY,43.0827,-77.6715
Dowagiac,MI,41.9834,-86.1126
Yaphank,NY,40.8323,-72.9233
Watford City,ND,47.8027,-103.2678
Hidden Valley,IN,39.1672,-84.8444
Champlain,NY,44.9591,-73.4324
Carlinville,IL,39.2775,-89.8762
Silver Hill,MD,38.8392,-76.9367
White Rock,NM,35.8075,-106.2067
Blairstown,NJ,40.9813,-74.9984
Covington,VA,37.7786,-79.9867
Woodstock,VA,38.8750,-78.5160
Wright,PA,41.1209,-75.9048
Mocksville,NC,35.9007,-80.5631
Spring Grove,IL,42.4545,-88.2399
Wyndmoor,PA,40.0856,-75.1941
Turpin Hills,OH,39.1063,-84.3703
Sherwood Manor,CT,42.0101,-72.5667
Hempstead,TX,30.1006,-96.0777
Glencoe,MN,44.7699,-94.1510
Milton,WI,42.7750,-88.9429
Zeeland,MI,42.8139,-86.0129
Tellico Village,TN,35.6984,-84.2641
Pelham Manor,NY,40.8930,-73.8058
Volney,NY,43.3594,-76.3732
Silver Lake,NC,34.1409,-77.9089
Luzerne,PA,39.9715,-79.9358
Richland,NY,43.5468,-76.1380
Fairfield Plantation,GA,33.6457,-84.9254
Fort Myers Beach,FL,26.4308,-81.9146
Greenbrier,AR,35.2289,-92.3836
Quantico Base,VA,38.5228,-77.3186
Old Fig Garden,CA,36.7989,-119.8052
Kodiak,AK,57.7934,-152.4059
Noroton,CT,41.0595,-73.4922
Rochester,MA,41.7600,-70.8385
Mulvane,KS,37.4789,-97.2724
Granville,OH,40.0646,-82.5024
Sylvester,GA,31.5300,-83.8338
Eastham,MA,41.8398,-69.9771
Holtville,CA,32.8129,-115.3779
Ephraim,UT,39.3563,-111.5845
Salida,CO,38.5298,-105.9979
Oxford,PA,39.7858,-75.9801
Henniker,NH,43.1737,-71.8224
Starke,FL,29.9474,-82.1129
Dumfries,VA,38.5670,-77.3233
Shippensburg,PA,40.0484,-77.5227
New Gloucester,ME,43.9641,-70.2959
Henryetta,OK,35.4417,-95.9864
Evansville,WI,42.7781,-89.2967
Leesville,LA,31.1324,-93.2673
Poolesville,MD,39.1423,-77.4102
Norwood,NJ,40.9933,-73.9510
Surfside,FL,25.8787,-80.1250
Naples Park,FL,26.2633,-81.8094
Marbletown,NY,41.8699,-74.1628
Moores Mill,AL,34.8491,-86.5222
Pass Christian,MS,30.3270,-89.2436
La Habra Heights,CA,33.9603,-117.9510
Dos Palos,CA,36.9854,-120.6338
Sewickley,PA,40.2522,-79.7310
Williamson,AZ,34.7082,-112.5343
East Porterville,CA,36.0581,-118.9749
Paradise,PA,39.9859,-76.1065
Four Corners,MT,45.6697,-111.1785
Eaton,CO,40.5257,-104.7130
Shaw Heights,CO,39.8566,-105.0391
Lake Mohegan,NY,41.3165,-73.8475
Chena Ridge,AK,64.7941,-148.0357
Dayton,KY,39.1127,-84.4639
Citrus Park,AZ,33.5300,-112.4441
Schriever,LA,29.7333,-90.8310
Alfred,NY,42.2386,-77.7891
Maplewood,WA,47.3715,-122.5689
Briar,TX,32.9882,-97.5526
Leacock,PA,40.0407,-76.1117
Lyons,NY,43.0882,-76.9996
Eastman,GA,32.1973,-83.1714
California,PA,40.0692,-79.9152
Nashville,NC,35.9693,-77.9554
Walkertown,NC,36.1576,-80.1641
Mena,AR,34.5812,-94.2369
Creswell,OR,43.9212,-123.0160
Gardiner,NY,41.6949,-74.1869
Monaca,PA,40.6833,-80.2736
Hollidaysburg,PA,40.4311,-78.3930
Carthage,MS,32.7431,-89.5337
Pontotoc,MS,34.2531,-89.0091
Perry,NY,42.7574,-78.0148
Waipio Acres,HI,21.4688,-158.0173
Hutchins,TX,32.6421,-96.7093
Berryville,AR,36.3710,-93.5704
Dulles Town Center,VA,39.0265,-77.4196
Caruthersville,MO,36.1814,-89.6664
Bolton,MA,42.4362,-71.6073
Pittstown,NY,42.8647,-73.5051
Eagleton Village,TN,35.7882,-83.9363
St. Martinville,LA,30.1263,-91.8319
Penn,PA,39.8226,-75.8742
Loudon,NH,43.3210,-71.4413
Lawnton,PA,40.2653,-76.7984
Riga,NY,43.0803,-77.8752
White Hall,AR,34.2741,-92.1006
Leakesville,MS,31.1497,-88.5557
Grosse Pointe,MI,42.3915,-82.9118
Livingston,TX,30.7100,-94.9381
Winston,OR,43.1201,-123.4246
Brookline,NH,42.7464,-71.6705
McKenzie,TN,36.1372,-88.5077
West Pennsboro,PA,40.1798,-77.3332
Willington,CT,41.8896,-72.2593
Palmerton,PA,40.8023,-75.6160
Lyndon,VT,44.5451,-72.0075
Cavalero,WA,47.9875,-122.0748
Piedmont,SC,34.7074,-82.4651
Lake Holiday,IL,41.6159,-88.6683
Weiser,ID,44.2547,-116.9689
Bellevue,KY,39.1012,-84.4775
Greenville,PA,41.4051,-80.3836
White City,UT,40.5666,-111.8636
Red Oak,IA,41.0140,-95.2250
Cresaptown,MD,39.5944,-78.8356
Old Bethpage,NY,40.7558,-73.4545
Bryn Mawr,PA,40.0208,-75.3161
Eureka,IL,40.7148,-89.2775
New Whiteland,IN,39.5617,-86.0994
Northchase,NC,34.3049,-77.8754
Tracyton,WA,47.6094,-122.6533
Belle Fourche,SD,44.6640,-103.8564
New Carlisle,OH,39.9446,-84.0257
Peculiar,MO,38.7306,-94.4735
Bulverde,TX,29.7744,-98.4364
Elbridge,NY,43.0534,-76.4388
Chestertown,MD,39.2182,-76.0714
Lake Barrington,IL,42.2121,-88.1684
Sinton,TX,28.0392,-97.5153
Byron,GA,32.6476,-83.7539
Longswamp,PA,40.4907,-75.6601
Spring Valley,IL,41.3362,-89.2038
Prairie du Chien,WI,43.0429,-91.1372
Spotsylvania Courthouse,VA,38.1993,-77.5892
Trenton,MO,40.0818,-93.6030
Quincy,PA,39.8148,-77.5493
Berlin,WI,43.9704,-88.9504
Preston,ID,42.0989,-111.8802
Islip Terrace,NY,40.7503,-73.1869
Waterford,WI,42.7645,-88.2160
Campbelltown,PA,40.2760,-76.5829
Coraopolis,PA,40.5148,-80.1627
Boothwyn,PA,39.8357,-75.4454
Odessa,MO,38.9988,-93.9666
Sidney,NY,42.3073,-75.2772
Rothschild,WI,44.8761,-89.6173
Tea,SD,43.4564,-96.8257
Rio Pinar,FL,28.5271,-81.2628
Franklin Center,NJ,40.5321,-74.5415
Barre,MA,42.4201,-72.1061
Homer,AK,59.6530,-151.5255
Jamestown,RI,41.5150,-71.3771
St. Helena,CA,38.5063,-122.4682
Bliss Corner,MA,41.6053,-70.9421
Quebradillas,PR,18.4724,-66.9350
Lyons,NJ,40.6811,-74.5493
Williams,CA,39.1498,-122.1389
North Scituate,MA,42.2121,-70.7652
Bonadelle Ranchos,CA,36.9688,-119.8927
East Harwich,MA,41.7081,-70.0339
Ross,PA,40.8772,-75.3607
Exeter,PA,41.3337,-75.8213
Kirkwood,NY,42.0891,-75.8034
Walterboro,SC,32.9010,-80.6760
Marlin,TX,31.3085,-96.8934
Glendora,NJ,39.8405,-75.0677
Rye,NH,43.0141,-70.7607
Hampton Manor,NY,42.6197,-73.7288
Ballston Spa,NY,43.0068,-73.8525
Monticello,IN,40.7455,-86.7668
Grandwood Park,IL,42.3927,-87.9890
Pahokee,FL,26.8202,-80.6621
Ellenton,FL,27.5269,-82.5258
Hamptonburgh,NY,41.4484,-74.2540
Rusk,TX,31.7978,-95.1489
Harwinton,CT,41.7550,-73.0583
Chisago City,MN,45.3473,-92.9116
Lakehills,TX,29.6237,-98.9448
Palm Springs North,FL,25.9351,-80.3339
Clarinda,IA,40.7377,-95.0338
Cut Off,LA,29.5164,-90.3291
Peñuelas,PR,18.0595,-66.7206
Kings Point,NY,40.8161,-73.7405
Rockwood,TN,35.8692,-84.6731
Country Knolls,NY,42.9085,-73.8070
St. Paul Park,MN,44.8359,-92.9949
Beekmantown,NY,44.7719,-73.4997
St. Clair,MI,42.8262,-82.4930
Naguabo,PR,18.2117,-65.7370
Port LaBelle,FL,26.7565,-81.3827
North Sewickley,PA,40.8055,-80.2837
Cambria,CA,35.5520,-121.0838
Warren,AR,33.6113,-92.0678
Holdrege,NE,40.4394,-99.3773
Sayre,PA,41.9856,-76.5207
Keyes,CA,37.5573,-120.9114
New Castle,DE,39.6681,-75.5697
Douglass Hills,KY,38.2367,-85.5499
Greenwich,NJ,40.6791,-75.1122
Town and Country,WA,47.7259,-117.4220
Freeport,FL,30.5039,-86.1391
Somerdale,NJ,39.8455,-75.0218
Sheldon,IA,43.1797,-95.8437
Zephyrhills West,FL,28.2311,-82.2052
Tyrone,PA,40.6764,-78.2460
Boxborough,MA,42.4884,-71.5178
Shillington,PA,40.3029,-75.9670
Scott,PA,41.0219,-76.4169
Maize,KS,37.7749,-97.4620
DeWitt,IA,41.8227,-90.5448
Rainsville,AL,34.4938,-85.8436
Columbus,WI,43.3354,-89.0300
Forest,MS,32.3595,-89.4761
Cameron Park,TX,25.9706,-97.4775
Ione,CA,38.3613,-120.9422
Wilmington,IL,41.3207,-88.1640
Mount Carmel,TN,36.5620,-82.6618
Fabens,TX,31.5136,-106.1521
Independence,NJ,40.8801,-74.8788
Macon,MO,39.7426,-92.4711
Adel,GA,31.1264,-83.4229
Suncrest,WA,47.8297,-117.6056
Lafayette,TN,36.5241,-86.0304
Chesterbrook,PA,40.0735,-75.4582
Fruitland,MD,38.3214,-75.6246
Morristown,VT,44.5482,-72.6376
Sunset,UT,41.1392,-112.0285
Lajas,PR,18.0431,-67.0574
Fairport,NY,43.0990,-77.4427
Bessemer City,NC,35.2840,-81.2828
Mayflower Village,CA,34.1160,-118.0096
Chelsea,MI,42.3132,-84.0188
Perry,UT,41.4648,-112.0401
North Hills,NY,40.7765,-73.6778
Happy Valley,CA,40.4662,-122.4207
New Hempstead,NY,41.1488,-74.0485
Pequea,PA,39.9661,-76.3005
Deer Park,OH,39.2039,-84.3978
Comstock Northwest,MI,42.3219,-85.5180
Carlisle,OH,39.5807,-84.3201
Jackson,GA,33.2920,-83.9679
Buckner,KY,38.3903,-85.4535
Colby,KS,39.3848,-101.0452
Kaser,NY,41.1214,-74.0684
Santa Isabel,PR,17.9691,-66.4051
Wolfforth,TX,33.5147,-102.0067
Silver Lakes,CA,34.7515,-117.3430
South Huntingdon,PA,40.1702,-79.7001
Salida del Sol Estates,TX,26.3257,-98.4469
Combee Settlement,FL,28.0597,-81.9051
Pennside,PA,40.3384,-75.8764
Krum,TX,33.2655,-97.2252
Pensacola Station,FL,30.3541,-87.3050
Smiths Station,AL,32.5280,-85.0943
Williamsville,NY,42.9623,-78.7418
Eldorado at Santa Fe,NM,35.5273,-105.9340
Atlanta,TX,33.1136,-94.1672
Siesta Key,FL,27.2779,-82.5516
Ripley,MS,34.7321,-88.9444
Osceola,IA,41.0304,-93.7840
Luling,TX,29.6814,-97.6468
Clemson University,SC,34.6750,-82.8344
Union,PA,40.2475,-79.9843
Cottleville,MO,38.7512,-90.6581
Wellston,OH,39.1172,-82.5375
Algona,IA,43.0743,-94.2311
Bridgton,ME,44.0481,-70.7361
Ranson,WV,39.3250,-77.8667
Chackbay,LA,29.8809,-90.7750
Margate City,NJ,39.3307,-74.5070
Smithfield,PA,40.4810,-78.0238
Carroll,PA,40.1813,-79.9312
Doffing,TX,26.2788,-98.3856
North Windham,ME,43.8233,-70.4293
Toronto,OH,40.4581,-80.6095
Walnut Ridge,AR,36.0848,-90.9467
West Rockhill,PA,40.3686,-75.3490
Falcon Heights,MN,44.9899,-93.1770
Yosemite Lakes,CA,37.1885,-119.7723
Palermo,CA,39.4313,-121.5225
Polk City,IA,41.7779,-93.7134
Tonganoxie,KS,39.1088,-95.0811
Pawcatuck,CT,41.3774,-71.8492
Manchester-by-the-Sea,MA,42.5815,-70.7682
James City,NC,35.0592,-77.0200
Rockdale,TX,30.6543,-97.0089
Iola,KS,37.9274,-95.4006
Chadron,NE,42.8260,-103.0025
Offutt AFB,NE,41.1207,-95.9209
Vauxhall,NJ,40.7174,-74.2838
Minot AFB,ND,48.4209,-101.3381
Lower Oxford,PA,39.8059,-75.9894
Vernon,PA,41.6254,-80.2189
Strawberry,CA,37.8925,-122.5078
Beckett,NJ,39.7559,-75.3569
Waimanalo,HI,21.3421,-157.7303
Twin Lakes,CA,36.9646,-121.9896
Merion Station,PA,40.0035,-75.2501
Bargaintown,NJ,39.3687,-74.5924
Roanoke,AL,33.1453,-85.3694
Cortez,FL,27.4668,-82.6688
Sansom Park,TX,32.8027,-97.4021
Eagleville,PA,40.1599,-75.4089
Glencoe,AL,33.9447,-85.9322
Montevideo,MN,44.9505,-95.7153
Olyphant,PA,41.4506,-75.5753
Mount Plymouth,FL,28.8024,-81.5351
Bowie,TX,33.5566,-97.8440
Englewood Cliffs,NJ,40.8823,-73.9467
St. Augustine South,FL,29.8449,-81.3156
Centerville,IA,40.7292,-92.8716
Philomath,OR,44.5423,-123.3599
River Ridge,FL,28.2669,-82.6257
Parker,TX,33.0571,-96.6244
Obetz,OH,39.8671,-82.9451
Cameron,TX,30.8608,-96.9763
Manchester,MD,39.6585,-76.8881
North Fond du Lac,WI,43.8107,-88.4860
Weldon Spring,MO,38.7119,-90.6513
McGregor,TX,31.4186,-97.4283
East Caln,PA,40.0147,-75.6824
Jaffrey,NH,42.8292,-72.0596
Apple Valley,OH,40.4389,-82.3481
Buckhannon,WV,38.9927,-80.2281
Colona,IL,41.4678,-90.3446
Frankford,NJ,41.1615,-74.7381
Canal Fulton,OH,40.8895,-81.5882
Blooming Grove,PA,41.3583,-75.0988
Lewisburg,PA,40.9641,-76.8901
Waynesville,MO,37.8201,-92.2202
Guadalupe,AZ,33.3665,-111.9633
La Crescent,MN,43.8300,-91.3042
Walton,KY,38.8645,-84.6122
Allen,PA,40.7092,-75.4837
Anamosa,IA,42.1091,-91.2758
Bethany,CT,41.4261,-72.9931
The Meadows,FL,27.3647,-82.4716
Belvedere,SC,33.5370,-81.9424
Moab,UT,38.5701,-109.5478
Sierra View,PA,41.0006,-75.4455
Brush,CO,40.2598,-103.6323
Batesburg-Leesville,SC,33.9126,-81.5313
Ledgewood,NJ,40.8769,-74.6724
Abingdon,MD,39.4629,-76.2754
Violet,LA,29.8962,-89.8920
South Pasadena,FL,27.7526,-82.7394
Hollywood,SC,32.7520,-80.2118
Woodside,CA,37.4221,-122.2586
Belleview,FL,29.0608,-82.0565
Peppermill Village,MD,38.8939,-76.8878
Berkeley,IL,41.8891,-87.9115
Fox Chapel,PA,40.5247,-79.8898
Titusville,PA,41.6273,-79.6699
Angier,NC,35.5116,-78.7402
Greene,NY,42.3187,-75.7692
Winterset,IA,41.3450,-94.0138
Boulder Creek,CA,37.1341,-122.1272
Blakely,GA,31.3827,-84.9228
Pana,IL,39.3829,-89.0642
Rincon Valley,AZ,32.1101,-110.6889
Columbia Falls,MT,48.3708,-114.1902
Ghent,NY,42.3119,-73.6509
Spirit Lake,IA,43.4176,-95.1109
Redland,AL,32.4754,-86.1375
Dickinson,PA,40.1006,-77.2467
Richlands,VA,37.0878,-81.8081
Mayfair,CA,36.7694,-119.7612
Northlake,TX,33.0809,-97.2548
Hadley,MA,42.3556,-72.5692
Marion,MA,41.7091,-70.7635
Hopewell,PA,39.7582,-76.5906
Cicero,IN,40.1246,-86.0242
Kensington,CA,37.9083,-122.2805
Brewton,AL,31.1113,-87.0737
West Ocean City,MD,38.3466,-75.1122
Zephyrhills South,FL,28.2152,-82.1886
Oak Bluffs,MA,41.4366,-70.5805
Warsaw,NY,42.7391,-78.1321
Chester,SC,34.7051,-81.2132
Albion,NY,43.2460,-78.1902
Big Stone Gap,VA,36.8626,-82.7769
Duquesne,PA,40.3732,-79.8502
Okeechobee,FL,27.2413,-80.8298
North Dansville,NY,42.5583,-77.6915
Whitfield,PA,40.3362,-76.0053
Uhrichsville,OH,40.4005,-81.3515
Mexico,NY,43.4550,-76.2050
Oakhurst,CA,37.3475,-119.6202
Williamsburg,KY,36.7393,-84.1647
Clementon,NJ,39.8046,-74.9850
North Manchester,IN,41.0044,-85.7751
Columbia,CT,41.6939,-72.3072
Penn Yan,NY,42.6609,-77.0535
Springfield,MI,42.3246,-85.2371
Calistoga,CA,38.5818,-122.5824
Lehighton,PA,40.8306,-75.7165
Schuylkill Haven,PA,40.6283,-76.1729
Pinckneyville,IL,38.0851,-89.3717
Whiskey Creek,FL,26.5733,-81.8903
Firthcliffe,NY,41.4408,-74.0353
Walton,NY,42.1741,-75.1273
Vienna,NY,43.2345,-75.7777
Neshanic Station,NJ,40.5291,-74.7358
Breckenridge,TX,32.7566,-98.9125
Blauvelt,NY,41.0689,-73.9545
Carlyss,LA,30.1761,-93.3704
Dunlap,TN,35.3675,-85.3899
Benson,AZ,31.9157,-110.3257
Dundee,MI,41.9642,-83.6636
Northumberland,NY,43.1621,-73.6305
Carroll,PA,40.3364,-77.1735
Vinita,OK,36.6375,-95.1725
North Salem,NY,41.3329,-73.6043
Waterbury,VT,44.3851,-72.7460
Allamuchy,NJ,40.9188,-74.8300
Coal City,IL,41.2772,-88.2803
Salem,NJ,39.5681,-75.4724
Hazard,KY,37.2584,-83.1977
West Hills,NY,40.8199,-73.4339
Martic,PA,39.8722,-76.3144
Jefferson,PA,40.7803,-79.8303
Fulton,MD,39.1516,-76.9163
Aubrey,TX,33.2874,-96.9622
Central,SC,34.7235,-82.7788
Kayenta,AZ,36.7144,-110.2590
Las Flores,CA,33.5840,-117.6237
Tehaleh,WA,47.1165,-122.1824
West Salem,WI,43.8989,-91.0882
Glenwood,IA,41.0446,-95.7406
Cave Springs,AR,36.2701,-94.2227
Williamston,NC,35.8465,-77.0661
Wakefield,NH,43.5916,-71.0098
Tucumcari,NM,35.1700,-103.7046
Battlement Mesa,CO,39.4506,-108.0063
Midfield,AL,33.4553,-86.9224
New Ipswich,NH,42.7489,-71.8747
McGuire AFB,NJ,40.0285,-74.5883
